iter	Passed	Remaining
4118	229617	327842
4119	229677	327792
4120	229738	327744
4121	229799	327696
4122	229851	327634
4123	229905	327575
4124	229956	327514
4125	230015	327462
4126	230081	327420
4127	230162	327402
4128	230229	327362
4129	230291	327315
4130	230361	327280
4131	230441	327258
4132	230495	327199
4133	230547	327138
4134	230602	327081
4135	230652	327017
4136	230707	326961
4137	230776	326923
4138	230847	326890
4139	230911	326846
4140	231014	326856
4141	231066	326795
4142	231122	326740
4143	231186	326695
4144	231246	326645
4145	231304	326593
4146	231365	326544
4147	231419	326486
4148	231475	326431
4149	231537	326383
4150	231597	326334
4151	231656	326283
4152	231712	326227
4153	231772	326177
4154	231834	326130
4155	231892	326077
4156	231947	326021
4157	232017	325985
4158	232115	325989
4159	232184	325950
4160	232243	325900
4161	232296	325840
4162	232352	325784
4163	232406	325726
4164	232464	325674
4165	232525	325625
4166	232595	325588
4167	232656	325540
4168	232714	325487
4169	232776	325440
4170	232840	325396
4171	232893	325336
4172	232947	325277
4173	233013	325235
4174	233073	325186
4175	233130	325132
4176	233186	325076
4177	233249	325030
4178	233325	325003
4179	233383	324950
4180	233434	324887
4181	233488	324829
4182	233541	324769
4183	233600	324717
4184	233675	324689
4185	233728	324628
4186	233783	324572
4187	233841	324519
4188	233895	324461
4189	233949	324402
4190	234012	324357
4191	234074	324309
4192	234131	324255
4193	234183	324194
4194	234237	324135
4195	234289	324074
4196	234342	324015
4197	234395	323955
4198	234447	323894
4199	234502	323837
4200	234556	323778
4201	234608	323717
4202	234664	323661
4203	234733	323623
4204	234795	323576
4205	234857	323529
4206	234922	323485
4207	234981	323435
4208	235038	323379
4209	235094	323324
4210	235186	323319
4211	235239	323258
4212	235290	323196
4213	235342	323135
4214	235394	323074
4215	235450	323017
4216	235504	322960
4217	235555	322898
4218	235607	322836
4219	235661	322778
4220	235717	322723
4221	235770	322663
4222	235823	322603
4223	235880	322549
4224	235933	322489
4225	235985	322428
4226	236037	322366
4227	236091	322308
4228	236143	322247
4229	236194	322185
4230	236246	322124
4231	236302	322068
4232	236353	322005
4233	236407	321947
4234	236465	321894
4235	236525	321845
4236	236587	321796
4237	236672	321780
4238	236733	321732
4239	236787	321674
4240	236840	321614
4241	236895	321556
4242	236967	321523
4243	237028	321474
4244	237088	321424
4245	237154	321381
4246	237211	321327
4247	237270	321275
4248	237323	321215
4249	237381	321163
4250	237439	321110
4251	237530	321101
4252	237595	321058
4253	237651	321002
4254	237705	320944
4255	237757	320882
4256	237809	320822
4257	237862	320762
4258	237914	320702
4259	237966	320639
4260	238021	320583
4261	238075	320524
4262	238131	320469
4263	238207	320441
4264	238264	320386
4265	238320	320330
4266	238373	320270
4267	238429	320215
4268	238488	320163
4269	238552	320118
4270	238607	320061
4271	238682	320031
4272	238742	319981
4273	238802	319930
4274	238860	319877
4275	238918	319824
4276	239000	319803
4277	239059	319751
4278	239118	319700
4279	239177	319648
4280	239234	319593
4281	239288	319535
4282	239345	319480
4283	239404	319428
4284	239465	319380
4285	239532	319339
4286	239591	319287
4287	239646	319230
4288	239708	319182
4289	239791	319162
4290	239849	319109
4291	239912	319063
4292	239971	319012
4293	240029	318959
4294	240087	318905
4295	240149	318858
4296	240203	318798
4297	240255	318738
4298	240316	318689
4299	240382	318646
4300	240441	318594
4301	240504	318547
4302	240558	318490
4303	240613	318432
4304	240665	318371
4305	240717	318311
4306	240768	318248
4307	240819	318185
4308	240879	318135
4309	240988	318149
4310	241051	318103
4311	241108	318048
4312	241165	317993
4313	241219	317935
4314	241277	317882
4315	241374	317880
4316	241428	317822
4317	241481	317762
4318	241536	317705
4319	241591	317647
4320	241643	317586
4321	241693	317523
4322	241745	317462
4323	241799	317403
4324	241852	317344
4325	241931	317318
4326	241990	317266
4327	242047	317211
4328	242099	317150
4329	242154	317093
4330	242210	317038
4331	242263	316977
4332	242316	316918
4333	242367	316855
4334	242429	316808
4335	242495	316764
4336	242563	316724
4337	242637	316692
4338	242691	316634
4339	242746	316576
4340	242801	316519
4341	242882	316496
4342	242934	316435
4343	243002	316395
4344	243070	316354
4345	243130	316304
4346	243191	316255
4347	243243	316194
4348	243297	316135
4349	243351	316077
4350	243406	316020
4351	243459	315959
4352	243514	315903
4353	243568	315844
4354	243623	315787
4355	243676	315727
4356	243734	315675
4357	243827	315666
4358	243881	315608
4359	243935	315550
4360	243990	315493
4361	244045	315434
4362	244100	315377
4363	244152	315316
4364	244212	315266
4365	244267	315209
4366	244323	315153
4367	244380	315098
4368	244488	315109
4369	244561	315076
4370	244616	315018
4371	244673	314963
4372	244731	314910
4373	244784	314850
4374	244837	314790
4375	244889	314730
4376	244948	314677
4377	245006	314624
4378	245058	314564
4379	245110	314503
4380	245179	314462
4381	245245	314420
4382	245312	314378
4383	245374	314330
4384	245433	314277
4385	245492	314225
4386	245586	314218
4387	245649	314171
4388	245707	314118
4389	245761	314060
4390	245817	314003
4391	245871	313945
4392	245926	313887
4393	245979	313828
4394	246055	313797
4395	246157	313800
4396	246243	313783
4397	246318	313750
4398	246371	313691
4399	246441	313652
4400	246493	313591
4401	246545	313531
4402	246603	313476
4403	246655	313416
4404	246707	313355
4405	246758	313292
4406	246811	313232
4407	246868	313177
4408	246921	313118
4409	246986	313073
4410	247077	313061
4411	247144	313019
4412	247202	312966
4413	247260	312913
4414	247330	312874
4415	247385	312816
4416	247438	312757
4417	247494	312700
4418	247555	312651
4419	247628	312617
4420	247747	312640
4421	247808	312590
4422	247869	312540
4423	247922	312480
4424	247973	312418
4425	248027	312360
4426	248083	312303
4427	248138	312246
4428	248189	312184
4429	248243	312125
4430	248307	312079
4431	248362	312022
4432	248412	311958
4433	248470	311905
4434	248526	311848
4435	248579	311789
4436	248634	311732
4437	248687	311671
4438	248741	311613
4439	248798	311557
4440	248855	311503
4441	248918	311455
4442	248977	311404
4443	249031	311344
4444	249085	311286
4445	249143	311232
4446	249219	311201
4447	249275	311146
4448	249328	311085
4449	249384	311030
4450	249439	310973
4451	249494	310915
4452	249547	310855
4453	249606	310802
4454	249661	310745
4455	249712	310683
4456	249763	310621
4457	249819	310564
4458	249877	310511
4459	249929	310451
4460	249984	310392
4461	250039	310336
4462	250110	310298
4463	250167	310243
4464	250226	310191
4465	250293	310148
4466	250348	310091
4467	250408	310039
4468	250464	309984
4469	250521	309929
4470	250580	309877
4471	250639	309824
4472	250727	309807
4473	250797	309768
4474	250849	309707
4475	250903	309649
4476	250962	309597
4477	251018	309540
4478	251071	309481
4479	251126	309423
4480	251181	309366
4481	251234	309306
4482	251287	309246
4483	251344	309191
4484	251401	309137
4485	251455	309078
4486	251508	309019
4487	251562	308959
4488	251615	308900
4489	251668	308840
4490	251721	308780
4491	251774	308720
4492	251834	308670
4493	251908	308635
4494	251967	308582
4495	252020	308523
4496	252074	308465
4497	252128	308406
4498	252182	308347
4499	252259	308316
4500	252312	308257
4501	252365	308197
4502	252418	308137
4503	252469	308075
4504	252524	308017
4505	252577	307958
4506	252630	307898
4507	252681	307836
4508	252737	307780
4509	252792	307723
4510	252845	307662
4511	252896	307601
4512	252952	307545
4513	253009	307489
4514	253065	307433
4515	253126	307384
4516	253191	307338
4517	253252	307288
4518	253313	307238
4519	253365	307177
4520	253417	307116
4521	253471	307058
4522	253525	306999
4523	253580	306941
4524	253634	306883
4525	253688	306825
4526	253765	306794
4527	253821	306738
4528	253873	306677
4529	253926	306617
4530	253979	306557
4531	254031	306496
4532	254099	306455
4533	254154	306398
4534	254212	306344
4535	254268	306288
4536	254326	306234
4537	254384	306180
4538	254437	306121
4539	254493	306065
4540	254550	306009
4541	254608	305956
4542	254660	305894
4543	254717	305840
4544	254775	305786
4545	254832	305731
4546	254890	305677
4547	254948	305624
4548	255002	305566
4549	255058	305509
4550	255113	305451
4551	255191	305422
4552	255271	305395
4553	255329	305341
4554	255384	305284
4555	255443	305231
4556	255498	305174
4557	255554	305118
4558	255613	305065
4559	255674	305015
4560	255735	304965
4561	255793	304911
4562	255850	304856
4563	255964	304869
4564	256028	304823
4565	256083	304765
4566	256137	304706
4567	256194	304651
4568	256249	304594
4569	256302	304534
4570	256355	304475
4571	256408	304414
4572	256464	304358
4573	256514	304295
4574	256568	304236
4575	256618	304174
4576	256672	304115
4577	256725	304055
4578	256778	303995
4579	256860	303970
4580	256913	303910
4581	256966	303850
4582	257018	303789
4583	257072	303731
4584	257129	303676
4585	257189	303624
4586	257244	303567
4587	257300	303511
4588	257357	303456
4589	257408	303394
4590	257461	303334
4591	257515	303276
4592	257570	303219
4593	257623	303158
4594	257675	303098
4595	257732	303043
4596	257796	302996
4597	257850	302938
4598	257902	302876
4599	257952	302813
4600	258005	302754
4601	258058	302695
4602	258112	302636
4603	258169	302581
4604	258227	302527
4605	258303	302494
4606	258360	302438
4607	258414	302380
4608	258468	302322
4609	258520	302261
4610	258572	302200
4611	258627	302143
4612	258682	302085
4613	258731	302021
4614	258784	301962
4615	258836	301901
4616	258890	301842
4617	258942	301781
4618	258996	301722
4619	259049	301663
4620	259102	301604
4621	259159	301549
4622	259220	301498
4623	259286	301454
4624	259343	301399
4625	259402	301346
4626	259466	301299
4627	259526	301247
4628	259582	301192
4629	259636	301133
4630	259693	301078
4631	259778	301055
4632	259840	301006
4633	259919	300977
4634	259986	300934
4635	260061	300899
4636	260128	300855
4637	260198	300816
4638	260260	300767
4639	260319	300714
4640	260379	300662
4641	260434	300604
4642	260486	300544
4643	260538	300483
4644	260590	300422
4645	260641	300360
4646	260693	300299
4647	260746	300240
4648	260798	300179
4649	260849	300117
4650	260902	300057
4651	260953	299995
4652	261006	299935
4653	261073	299891
4654	261130	299837
4655	261182	299776
4656	261236	299718
4657	261315	299687
4658	261365	299625
4659	261416	299563
4660	261469	299503
4661	261524	299445
4662	261582	299391
4663	261636	299333
4664	261688	299273
4665	261742	299214
4666	261795	299155
4667	261851	299099
4668	261909	299044
4669	261980	299005
4670	262031	298943
4671	262085	298885
4672	262140	298827
4673	262196	298771
4674	262252	298715
4675	262305	298655
4676	262357	298594
4677	262422	298549
4678	262492	298508
4679	262545	298448
4680	262603	298394
4681	262658	298337
4682	262715	298282
4683	262775	298231
4684	262864	298212
4685	262926	298162
4686	262986	298111
4687	263059	298073
4688	263157	298065
4689	263218	298015
4690	263277	297962
4691	263333	297906
4692	263396	297857
4693	263452	297801
4694	263509	297746
4695	263571	297696
4696	263626	297639
4697	263684	297585
4698	263740	297528
4699	263803	297480
4700	263867	297433
4701	263923	297377
4702	263981	297323
4703	264038	297267
4704	264097	297214
4705	264155	297161
4706	264211	297104
4707	264265	297045
4708	264319	296987
4709	264375	296931
4710	264431	296875
4711	264518	296853
4712	264587	296811
4713	264660	296774
4714	264716	296718
4715	264771	296660
4716	264832	296610
4717	264889	296554
4718	264943	296496
4719	264999	296439
4720	265056	296384
4721	265113	296330
4722	265172	296276
4723	265232	296225
4724	265295	296176
4725	265357	296127
4726	265415	296072
4727	265467	296012
4728	265522	295954
4729	265578	295898
4730	265638	295846
4731	265692	295788
4732	265751	295734
4733	265811	295683
4734	265869	295628
4735	265929	295576
4736	266030	295570
4737	266114	295545
4738	266172	295491
4739	266231	295438
4740	266290	295385
4741	266349	295332
4742	266405	295276
4743	266465	295224
4744	266522	295169
4745	266579	295113
4746	266641	295063
4747	266717	295029
4748	266770	294969
4749	266823	294910
4750	266879	294854
4751	266948	294812
4752	267011	294762
4753	267074	294714
4754	267135	294664
4755	267204	294621
4756	267264	294569
4757	267315	294508
4758	267374	294454
4759	267430	294398
4760	267494	294350
4761	267554	294298
4762	267615	294247
4763	267706	294229
4764	267771	294183
4765	267829	294129
4766	267885	294072
4767	267954	294030
4768	268011	293975
4769	268070	293922
4770	268125	293865
4771	268194	293822
4772	268254	293770
4773	268316	293720
4774	268371	293663
4775	268434	293614
4776	268488	293556
4777	268550	293506
4778	268605	293448
4779	268660	293390
4780	268721	293339
4781	268779	293285
4782	268837	293231
4783	268910	293193
4784	268972	293143
4785	269030	293089
4786	269088	293035
4787	269152	292986
4788	269210	292932
4789	269293	292905
4790	269353	292853
4791	269412	292800
4792	269472	292748
4793	269531	292695
4794	269593	292645
4795	269659	292600
4796	269717	292545
4797	269776	292491
4798	269843	292447
4799	269900	292392
4800	269957	292337
4801	270023	292291
4802	270095	292252
4803	270160	292205
4804	270217	292149
4805	270273	292093
4806	270337	292044
4807	270391	291986
4808	270445	291928
4809	270500	291870
4810	270560	291818
4811	270615	291760
4812	270673	291706
4813	270727	291647
4814	270780	291588
4815	270841	291536
4816	270920	291505
4817	270972	291444
4818	271044	291405
4819	271101	291349
4820	271159	291295
4821	271214	291237
4822	271272	291183
4823	271331	291129
4824	271390	291076
4825	271451	291025
4826	271514	290976
4827	271569	290919
4828	271631	290869
4829	271691	290817
4830	271761	290775
4831	271825	290726
4832	271885	290675
4833	271942	290619
4834	272014	290580
4835	272080	290534
4836	272142	290483
4837	272203	290432
4838	272267	290385
4839	272325	290330
4840	272378	290270
4841	272436	290216
4842	272529	290198
4843	272588	290145
4844	272649	290094
4845	272710	290043
4846	272777	289998
4847	272835	289943
4848	272901	289898
4849	272962	289846
4850	273023	289795
4851	273089	289749
4852	273145	289692
4853	273202	289637
4854	273258	289581
4855	273316	289526
4856	273378	289476
4857	273440	289426
4858	273507	289380
4859	273563	289324
4860	273615	289263
4861	273669	289205
4862	273719	289142
4863	273772	289082
4864	273829	289026
4865	273897	288982
4866	273972	288946
4867	274036	288897
4868	274113	288863
4869	274175	288813
4870	274247	288773
4871	274304	288717
4872	274357	288658
4873	274415	288604
4874	274477	288553
4875	274534	288497
4876	274593	288444
4877	274655	288393
4878	274711	288337
4879	274768	288282
4880	274827	288227
4881	274879	288167
4882	274940	288116
4883	275001	288064
4884	275054	288004
4885	275115	287953
4886	275177	287903
4887	275232	287845
4888	275290	287790
4889	275346	287733
4890	275411	287686
4891	275469	287632
4892	275530	287581
4893	275597	287536
4894	275677	287504
4895	275732	287446
4896	275791	287393
4897	275861	287351
4898	275915	287292
4899	275983	287248
4900	276045	287197
4901	276102	287142
4902	276161	287088
4903	276285	287102
4904	276392	287098
4905	276454	287048
4906	276520	287002
4907	276580	286949
4908	276649	286906
4909	276727	286872
4910	276787	286819
4911	276928	286850
4912	276992	286802
4913	277069	286767
4914	277135	286720
4915	277231	286705
4916	277316	286678
4917	277405	286656
4918	277469	286607
4919	277530	286555
4920	277613	286526
4921	277685	286487
4922	277742	286430
4923	277795	286371
4924	277850	286313
4925	277905	286255
4926	277960	286197
4927	278018	286142
4928	278081	286093
4929	278141	286039
4930	278205	285991
4931	278265	285938
4932	278325	285886
